Reservoir,Site,DateTime,Depth_m,TLi_mgL,SLi_mgL,TNa_mgL,SNa_mgL,TMg_mgL,SMg_mgL,TAl_mgL,SAl_mgL,TSi_mgL,SSi_mgL,TK_mgL,SK_mgL,TCa_mgL,SCa_mgL,TFe_mgL,SFe_mgL,TMn_mgL,SMn_mgL,TCu_mgL,SCu_mgL,TSr_mgL,SSr_mgL,TBa_mgL,SBa_mgL,Flag_DateTime,Flag_TLi_mgL,Flag_SLi_mgL,Flag_TNa_mgL,Flag_SNa_mgL,Flag_TMg_mgL,Flag_SMg_mgL,Flag_TAl_mgL,Flag_SAl_mgL,Flag_TSi_mgL,Flag_SSi_mgL,Flag_TK_mgL,Flag_SK_mgL,Flag_TCa_mgL,Flag_SCa_mgL,Flag_TFe_mgL,Flag_SFe_mgL,Flag_TMn_mgL,Flag_SMn_mgL,Flag_TCu_mgL,Flag_SCu_mgL,Flag_TSr_mgL,Flag_SSr_mgL,Flag_TBa_mgL,Flag_SBa_mgL
FCR,1,2024-07-15 11:48:00,0.1,8e-4,9e-4,3.6449000000000003,3.6881999999999997,6.0362,6.0026,0.0212,0.014,6.5573999999999995,6.5151,2.0701,2.082,18.9597,19.2716,0.6088,0.2645,0.1524,0.1499,0.001,0.001,0.0601,0.061700000000000005,0.045899999999999996,0.0474,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-22 09:21:00,0.1,5e-4,5e-4,2.4933,2.5233000000000003,0.8416,0.778,0.0202,0.014,5.5443999999999996,5.485399999999999,1.4435,1.4258,1.743,1.5179,0.9296,0.3265,0.0218,0.0013,0.001,0.001,0.012,0.011,0.0184,0.0132,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-22 09:28:00,0.1,6e-4,6e-4,3.4606,3.563,1.1727,1.1914,0.0188,0.018,6.4765,6.6075,1.1801,1.236,2.8103000000000002,2.9815,0.5772,0.2891,0.0157,0.0060999999999999995,0.001,0.0013,0.018699999999999998,0.018600000000000002,0.0216,0.0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BVR,50,2024-07-22 09:30:00,3,5e-4,5e-4,2.4568000000000003,2.4480999999999997,0.8799,0.8585,0.0188,0.011300000000000001,5.487,5.4472,1.4567999999999999,1.5896,1.9795,1.872,0.7616,0.0912,0.041,0.005,0.001,0.001,0.013900000000000001,0.013300000000000001,0.0281,0.0228,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-22 09:35:00,1.6,5e-4,5e-4,3.498,3.5219,1.1861,1.1841,0.0158,0.0157,6.5512,6.5825,1.1949,1.1998,2.8823000000000003,2.8905,0.6103,0.31460000000000005,0.0173,0.0074,0.001,0.001,0.019100000000000002,0.018600000000000002,0.022,0.0215,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-22 09:36:00,6,5e-4,5e-4,2.2675,2.2489,0.87,0.8553999999999999,0.0177,0.0159,4.9402,5.0137,1.4967000000000001,1.4713,2.2985,2.2483,4.286899999999999,4.509399999999999,1.2247999999999999,1.201,0.001,0.001,0.016,0.0159,0.0682,0.06559999999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-22 09:41:00,3.8,5e-4,5e-4,3.305,3.3358000000000003,1.2072,1.2039000000000002,0.0136,0.0112,7.399100000000001,7.417,1.1865999999999999,1.1879000000000002,3.1107,3.1164,1.3702,0.1965,0.2809,0.2382,0.001,0.001,0.0206,0.020399999999999998,0.0364,0.0356,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-22 09:43:00,9,5e-4,5e-4,2.2764,2.282,0.8943,0.8849,0.0181,0.0149,5.4524,5.4678,1.5444,1.5571,2.3381,2.3465,13.3445,13.5131,1.3698,1.3738,0.001,0.001,0.016800000000000002,0.017,0.0787,0.0787,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-07-22 09:45:00,0.1,NA,7e-4,NA,4.2145,NA,1.166,NA,0.0183,NA,11.5587,NA,1.4465999999999999,NA,3.3266,NA,0.0573,NA,0.028,NA,0.001,NA,0.022699999999999998,NA,0.0214,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,1,0,1,0
FCR,50,2024-07-22 09:47:00,5,5e-4,5e-4,3.2266999999999997,3.2271,1.2081,1.1952,0.0149,0.013699999999999999,7.8133,7.6243,1.1794,1.1743,3.1435999999999997,3.0866,2.446,0.7497,0.61239999999999994,0.5554,0.001,0.001,0.021,0.0207,0.0442,0.040799999999999996,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-22 09:55:00,6.2,5e-4,5e-4,3.1511,3.1684,1.1861,1.1921,0.0141,0.0108,7.996,7.9761999999999995,1.1645999999999999,1.1664,3.0758,3.1052,2.8749000000000002,0.5263,0.7901,0.8192999999999999,0.001,0.001,0.0208,0.0208,0.0464,0.046299999999999994,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-22 10:05:00,9,5e-4,5e-4,3.0823,3.079,1.1885999999999999,1.1914,0.0162,0.0111,8.6287,8.5033,1.1542000000000001,1.1657,3.0285,3.1205,3.6219,0.0677,1.269,1.1309,0.0017,0.001,0.0212,0.0213,0.0577,0.0538,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,1,2024-07-22 10:47:00,0.1,8e-4,8e-4,3.6088,3.5862,5.3997,5.3233999999999995,0.022,0.013099999999999999,6.668100000000001,6.6428,2.0438,2.0311,19.3963,18.7456,0.6172000000000001,0.2161,0.13269999999999998,0.1142,0.001,0.001,0.06470000000000001,0.062,0.0446,0.0435,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-22 12:00:00,8,5e-4,5e-4,3.1372,3.138,1.2047,1.1967999999999999,0.0127,0.014199999999999999,8.5935,8.4086,1.1769,1.1805,3.2056,3.149,3.2096999999999998,0.304,1.1056,1.075,0.001,0.001,0.0215,0.0216,0.054299999999999994,0.052899999999999996,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-29 09:24:00,0.1,5e-4,5e-4,2.4840999999999998,3.1278,0.8312999999999999,0.8361000000000001,0.0223,0.0167,5.465,5.4022,1.4187,1.2193,1.7033,1.7073,0.8792000000000001,0.4865,0.0183,0.001,0.001,0.001,0.011800000000000001,0.0105,0.0182,0.0063,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-29 09:36:00,3,5e-4,5e-4,2.4360999999999997,6.5403,0.8619,0.8152,0.0205,0.0141,5.4356,5.4516,1.4337,1.049,1.9104,1.8497000000000001,0.819,0.2795,0.0412,0.0096,0.001,0.0016,0.0135,0.011699999999999999,0.0264,0.0095,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BVR,50,2024-07-29 09:39:00,6,5e-4,5e-4,2.2544,2.625,0.8615,0.8634,0.0193,0.0219,5.224600000000001,5.0883,1.4586,1.4564000000000001,2.4181,2.4480999999999997,5.121899999999999,4.1894,1.1721,1.1737,0.001,0.001,0.0165,0.0167,0.07540000000000001,0.06620000000000001,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-29 09:50:00,9,5e-4,5e-4,2.2336,3.0679000000000003,0.8717999999999999,0.9002,0.018600000000000002,0.0165,5.3146,5.361800000000001,1.4932,1.558,2.3158000000000003,2.44,12.367299999999998,11.1852,1.2729000000000001,1.3256,0.001,0.001,0.0166,0.0172,0.07940000000000001,0.0756,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-29 10:05:00,0.1,5e-4,5e-4,3.4686999999999997,3.9295999999999998,1.1750999999999998,1.1745,0.0169,0.013699999999999999,5.966600000000001,5.8804,1.2082,1.1950999999999998,2.8493000000000004,2.864,0.5276000000000001,0.153,0.0228,0.0025,0.001,0.002,0.018699999999999998,0.0179,0.0225,0.0134,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FCR,50,2024-07-29 10:09:00,1.6,5e-4,5e-4,3.4454000000000002,3.914,1.1692,1.1644,0.018600000000000002,0.0144,5.9001,5.8213,1.1867,1.1985,2.8664,2.8571,0.5141,0.16219999999999998,0.0218,0.002,0.001,0.0016,0.0183,0.0174,0.0221,0.012199999999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FCR,50,2024-07-29 10:19:00,3.8,5e-4,5e-4,3.1860999999999997,3.787,1.1865999999999999,1.2106,0.0177,0.0108,7.2468,7.2204,1.1844000000000001,1.0787,3.1307,3.1449000000000003,0.7727,0.096,0.6538999999999999,0.6681,0.001,0.001,0.0206,0.0209,0.045200000000000004,0.0368,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,1,2024-07-29 10:20:00,0.1,6e-4,6e-4,3.5069,3.9880999999999998,4.0806,4.0063,0.0238,0.0247,6.239199999999999,6.2293,1.6272,1.5964,14.0819,13.8334,0.37310000000000004,0.1268,0.09140000000000001,0.0839,0.0012,0.001,0.048600000000000004,0.048,0.0365,0.035,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-07-29 10:26:00,5,5e-4,5e-4,3.1298000000000004,3.812,1.1925,1.2244000000000002,0.015099999999999999,0.0116,8.0333,7.6978,1.1708,1.1747999999999998,3.1342,3.3325,1.8738,0.11309999999999999,0.9097999999999999,0.7927000000000001,0.001,0.001,0.0212,0.021,0.0506,0.037399999999999996,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-29 10:30:00,6.2,5e-4,5e-4,3.1988000000000003,3.8281,1.2110999999999998,1.2164000000000001,0.013900000000000001,0.0119,8.101,7.7716,1.1755,1.116,3.2251,3.2474000000000003,2.1917,0.22019999999999998,0.9162,0.8763,0.001,0.001,0.0213,0.021,0.0495,0.037399999999999996,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-29 10:36:00,8,5e-4,5e-4,3.1133,3.5274,1.2007,1.2298,0.017,0.0157,8.412799999999999,8.4026,1.155,1.4096,3.2011999999999996,3.2574,2.4386,0.1065,1.1016,1.1776,0.001,0.001,0.0215,0.0219,0.054299999999999994,0.0484,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-29 10:41:00,9,5e-4,5e-4,3.0869,3.371,1.1997,1.2193,0.016,0.0152,8.3241,8.2855,1.1525999999999998,1.2503,3.1849000000000003,3.3266,2.3735,0.11370000000000001,1.0827,1.13,0.001,0.001,0.0214,0.0216,0.054799999999999995,0.048799999999999996,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-07-29 12:00:00,0.1,7e-4,6e-4,4.0093000000000005,4.2965,1.1812,1.2086,0.0875,0.0149,11.757100000000001,12.1235,1.3834000000000002,1.4184,3.4783000000000004,3.3996999999999997,0.1768,0.01,0.0506,0.0235,0.001,0.001,0.023100000000000002,0.0228,0.026699999999999998,0.0217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FCR,200,2024-07-29 12:36:00,0.1,5e-4,5e-4,4.0623000000000005,8.2979,1.8494000000000002,1.8707,0.0705,0.0224,11.300799999999999,11.2347,1.1944000000000001,0.9372,4.5386999999999995,4.6905,7.0445,4.3557,0.3355,0.318,0.001,0.001,0.0318,0.0312,0.0405,0.033,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-05 09:17:00,0.1,5e-4,5e-4,2.5258000000000003,3.1769000000000003,0.8071,0.8187000000000001,0.0198,0.0202,5.307,5.3527,1.4230999999999998,1.1055,1.6059,1.6245,0.9336,0.5485,0.0242,0.0013,0.001,0.001,0.0114,0.0103,0.0192,0.0060999999999999995,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-05 09:25:00,3,5e-4,5e-4,2.394,3.0205,0.8331000000000001,0.8772000000000001,0.0192,0.0155,5.3223,5.3048,1.3687,1.3825,1.7290999999999999,1.8175,0.878,0.3847,0.033,0.0048,0.001,0.001,0.012199999999999999,0.012199999999999999,0.0229,0.0112,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-05 09:32:00,6,5e-4,5e-4,2.2255,2.5389,0.8567,0.853,0.0146,0.0124,5.1181,5.1204,1.4485,1.4656,2.5502,2.494,2.9785999999999997,2.5926,1.6265,1.5789000000000002,0.001,0.001,0.0177,0.0172,0.0772,0.0668,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-05 09:40:00,9,5e-4,5e-4,2.2399,2.6465,0.893,0.8786,0.0156,0.0144,5.5795,5.5146999999999995,1.5054,1.5127000000000002,2.5025,2.4869,15.786,14.365,1.3921,1.3784,0.001,0.001,0.018,0.0178,0.092,0.0847,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 09:54:00,0.1,5e-4,5e-4,3.4067,7.8027,1.147,1.1022,0.0182,0.0126,5.4895,5.493399999999999,1.2526,0.8699,2.7857,2.7460999999999998,0.5659,0.2226,0.038200000000000005,0.0039,0.0017,0.001,0.0181,0.016,0.023899999999999998,0.0106,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-05 10:08:00,1.6,5e-4,5e-4,3.3384,3.5079000000000002,1.1399000000000001,1.1414000000000002,0.0155,0.0121,5.451899999999999,5.437,1.1405,1.2033,2.7498,2.7125,0.5501,0.21459999999999999,0.031,0.0075,0.001,0.001,0.0181,0.0178,0.0225,0.0242,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-08-05 10:08:00,0.1,6e-4,6e-4,3.8933,4.4563999999999995,1.1688,1.1845,0.0953,0.0253,11.5557,11.631200000000002,1.344,1.2675999999999998,3.4272,3.4731,0.18869999999999998,0.013099999999999999,0.0555,0.0157,0.001,0.001,0.022699999999999998,0.0225,0.027899999999999998,0.0192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 10:19:00,3.8,5e-4,5e-4,3.2155,3.4996,1.2135,1.2199,0.0124,0.0087,7.4392,7.3005,1.219,1.2469000000000001,3.2174,3.275,1.2097,0.0484,0.6317,0.6972,0.001,0.001,0.0216,0.0215,0.0475,0.043,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 10:31:00,5,5e-4,5e-4,3.0679000000000003,3.3387,1.2045,1.2203,0.0148,0.0112,8.2497,8.091800000000001,1.1725,1.2598,3.2388000000000003,3.2656,3.4689,1.1012,0.9522,0.9585,0.001,0.001,0.0217,0.0222,0.0559,0.056299999999999996,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 10:40:00,6.2,5e-4,5e-4,3.0555,3.9667,1.1925,1.217,0.0112,0.012,8.341,8.3664,1.1477,1.1862000000000001,3.1801,3.3781,2.3916999999999997,0.26489999999999997,1.1334000000000002,1.1307,0.001,0.001,0.0217,0.0218,0.056,0.045200000000000004,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 10:50:00,8,5e-4,5e-4,3.0469,3.5698000000000003,1.2013,1.2162,0.011800000000000001,0.0096,8.4681,8.3656,1.135,1.1602000000000001,3.2655,3.2925,2.1675999999999997,0.0868,1.1725,1.171,0.001,0.001,0.0217,0.0219,0.0564,0.048299999999999996,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 11:00:00,9,5e-4,5e-4,3.0274,3.3765,1.1964000000000001,1.2249,0.0116,0.011,8.4677,8.475700000000002,1.134,1.2037,3.2039,3.2796999999999996,2.1926,0.0615,1.198,1.2016,0.001,0.001,0.0218,0.0221,0.0569,0.0526,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,1,2024-08-05 11:15:00,0.1,5e-4,5e-4,3.3628,3.6887,3.2071,3.233,0.0567,0.0233,5.9356,5.9113999999999995,1.4096,1.4217,10.915299999999998,11.031600000000001,0.5076,0.1176,0.0703,0.066,0.0016,0.001,0.0419,0.040600000000000004,0.172,0.0792,0,3,3,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,8,0
